date,crop,market,state,city,price_per_kg,quantity_traded,quality_grade
2023-11-26,Tomato,Yeshwanthpur,Karnataka,Bangalore,27.71,3606,B
2023-11-26,Tomato,Ludhiana Mandi,Punjab,Ludhiana,26.48,10118,C
2023-11-26,Tomato,Lucknow Mandi,Uttar Pradesh,Lucknow,27.60,2657,B
2023-11-26,Onion,Azadpur Mandi,Delhi,Delhi,31.41,2461,C
2023-11-26,Onion,Vashi Market,Maharashtra,Mumbai,33.31,3213,B
2023-11-26,Onion,Yeshwanthpur,Karnataka,Bangalore,34.69,11648,A
2023-11-26,Onion,Ludhiana Mandi,Punjab,Ludhiana,33.32,3900,B
2023-11-26,Onion,Lucknow Mandi,Uttar Pradesh,Lucknow,34.97,3717,C
2023-11-26,Potato,Azadpur Mandi,Delhi,Delhi,18.06,9331,B
2023-11-26,Potato,Vashi Market,Maharashtra,Mumbai,19.86,2348,A
2023-11-26,Potato,Yeshwanthpur,Karnataka,Bangalore,19.02,3303,C
2023-11-26,Potato,Ludhiana Mandi,Punjab,Ludhiana,20.09,7208,C
2023-11-26,Potato,Lucknow Mandi,Uttar Pradesh,Lucknow,18.11,8151,B
2023-11-26,Wheat,Azadpur Mandi,Delhi,Delhi,20.22,4532,C
2023-11-26,Wheat,Vashi Market,Maharashtra,Mumbai,19.41,10780,B
2023-11-26,Wheat,Yeshwanthpur,Karnataka,Bangalore,21.22,2984,B
2023-11-26,Wheat,Ludhiana Mandi,Punjab,Ludhiana,20.66,11545,C
2023-11-26,Wheat,Lucknow Mandi,Uttar Pradesh,Lucknow,23.55,2723,A
2023-11-26,Rice,Azadpur Mandi,Delhi,Delhi,27.85,6686,B
2023-11-26,Rice,Vashi Market,Maharashtra,Mumbai,31.43,7900,A
2023-11-26,Rice,Yeshwanthpur,Karnataka,Bangalore,30.26,5709,B
2023-11-26,Rice,Ludhiana Mandi,Punjab,Ludhiana,30.88,9188,A
2023-11-26,Rice,Lucknow Mandi,Uttar Pradesh,Lucknow,29.73,11130,B
2023-11-26,Cotton,Azadpur Mandi,Delhi,Delhi,57.93,6857,C
2023-11-26,Cotton,Vashi Market,Maharashtra,Mumbai,55.34,2538,C
2023-11-26,Cotton,Yeshwanthpur,Karnataka,Bangalore,57.05,10385,A
2023-11-26,Cotton,Ludhiana Mandi,Punjab,Ludhiana,58.50,7080,B
2023-11-26,Cotton,Lucknow Mandi,Uttar Pradesh,Lucknow,58.39,11793,B
2023-11-26,Soybean,Azadpur Mandi,Delhi,Delhi,41.94,10705,A
2023-11-26,Soybean,Vashi Market,Maharashtra,Mumbai,42.32,10791,B
2023-11-26,Soybean,Yeshwanthpur,Karnataka,Bangalore,42.65,10334,B
2023-11-26,Soybean,Ludhiana Mandi,Punjab,Ludhiana,44.08,5746,A
2023-11-26,Soybean,Lucknow Mandi,Uttar Pradesh,Lucknow,44.97,5370,A
2023-11-27,Tomato,Azadpur Mandi,Delhi,Delhi,26.37,5434,B
2023-11-27,Tomato,Vashi Market,Maharashtra,Mumbai,27.16,3470,C
2023-11-27,Tomato,Yeshwanthpur,Karnataka,Bangalore,26.63,10024,A
2023-11-27,Tomato,Ludhiana Mandi,Punjab,Ludhiana,27.82,9385,B
2023-11-27,Tomato,Lucknow Mandi,Uttar Pradesh,Lucknow,26.10,5132,A
2023-11-27,Onion,Azadpur Mandi,Delhi,Delhi,32.43,6209,C
2023-11-27,Onion,Vashi Market,Maharashtra,Mumbai,30.11,10573,B
2023-11-27,Onion,Yeshwanthpur,Karnataka,Bangalore,35.56,7039,C
2023-11-27,Onion,Ludhiana Mandi,Punjab,Ludhiana,35.13,2106,C
2023-11-27,Onion,Lucknow Mandi,Uttar Pradesh,Lucknow,31.25,2389,A
2023-11-27,Potato,Azadpur Mandi,Delhi,Delhi,18.45,4123,C
2023-11-27,Potato,Vashi Market,Maharashtra,Mumbai,21.68,8647,C
2023-11-27,Potato,Yeshwanthpur,Karnataka,Bangalore,21.17,3113,B
2023-11-27,Potato,Ludhiana Mandi,Punjab,Ludhiana,19.53,11250,C
2023-11-27,Potato,Lucknow Mandi,Uttar Pradesh,Lucknow,21.09,5271,B
2023-11-27,Wheat,Azadpur Mandi,Delhi,Delhi,22.64,6587,A
2023-11-27,Wheat,Vashi Market,Maharashtra,Mumbai,22.30,4503,A
2023-11-27,Wheat,Yeshwanthpur,Karnataka,Bangalore,22.67,3066,C
2023-11-27,Wheat,Ludhiana Mandi,Punjab,Ludhiana,20.16,10946,A
2023-11-27,Wheat,Lucknow Mandi,Uttar Pradesh,Lucknow,20.55,9543,C
2023-11-27,Rice,Azadpur Mandi,Delhi,Delhi,28.18,5467,C
2023-11-27,Rice,Vashi Market,Maharashtra,Mumbai,31.45,11882,C
2023-11-27,Rice,Yeshwanthpur,Karnataka,Bangalore,28.31,8180,A
2023-11-27,Rice,Ludhiana Mandi,Punjab,Ludhiana,28.23,4754,B
2023-11-27,Rice,Lucknow Mandi,Uttar Pradesh,Lucknow,29.39,7012,B
2023-11-27,Cotton,Azadpur Mandi,Delhi,Delhi,53.41,11667,C
2023-11-27,Cotton,Vashi Market,Maharashtra,Mumbai,55.12,7698,A
2023-11-27,Cotton,Yeshwanthpur,Karnataka,Bangalore,54.44,10115,C
2023-11-27,Cotton,Ludhiana Mandi,Punjab,Ludhiana,57.68,7188,B
2023-11-27,Cotton,Lucknow Mandi,Uttar Pradesh,Lucknow,53.12,5458,B
2023-11-27,Soybean,Azadpur Mandi,Delhi,Delhi,43.91,4180,A
2023-11-27,Soybean,Vashi Market,Maharashtra,Mumbai,45.18,4315,B
2023-11-27,Soybean,Yeshwanthpur,Karnataka,Bangalore,43.57,4239,C
2023-11-27,Soybean,Ludhiana Mandi,Punjab,Ludhiana,42.63,2072,A
2023-11-27,Soybean,Lucknow Mandi,Uttar Pradesh,Lucknow,41.54,6732,C
2023-11-28,Tomato,Azadpur Mandi,Delhi,Delhi,28.12,11627,C
2023-11-28,Tomato,Vashi Market,Maharashtra,Mumbai,27.85,6320,B
2023-11-28,Tomato,Yeshwanthpur,Karnataka,Bangalore,23.29,6736,B
2023-11-28,Tomato,Ludhiana Mandi,Punjab,Ludhiana,24.17,4614,A
2023-11-28,Tomato,Lucknow Mandi,Uttar Pradesh,Lucknow,28.67,9413,C
2023-11-28,Onion,Azadpur Mandi,Delhi,Delhi,35.75,8612,A
2023-11-28,Onion,Vashi Market,Maharashtra,Mumbai,32.44,2347,C
2023-11-28,Onion,Yeshwanthpur,Karnataka,Bangalore,30.51,9441,A
2023-11-28,Onion,Ludhiana Mandi,Punjab,Ludhiana,35.09,11465,C
2023-11-28,Onion,Lucknow Mandi,Uttar Pradesh,Lucknow,34.87,2214,C
2023-11-28,Potato,Azadpur Mandi,Delhi,Delhi,21.15,10279,B
2023-11-28,Potato,Vashi Market,Maharashtra,Mumbai,16.42,9476,C
2023-11-28,Potato,Yeshwanthpur,Karnataka,Bangalore,16.19,11445,C
2023-11-28,Potato,Ludhiana Mandi,Punjab,Ludhiana,19.36,4093,A
2023-11-28,Potato,Lucknow Mandi,Uttar Pradesh,Lucknow,17.39,6160,A
2023-11-28,Wheat,Azadpur Mandi,Delhi,Delhi,23.85,8764,C
2023-11-28,Wheat,Vashi Market,Maharashtra,Mumbai,24.12,2698,C
2023-11-28,Wheat,Yeshwanthpur,Karnataka,Bangalore,23.72,2786,A
2023-11-28,Wheat,Ludhiana Mandi,Punjab,Ludhiana,20.37,9038,C
2023-11-28,Wheat,Lucknow Mandi,Uttar Pradesh,Lucknow,22.35,4274,A
2023-11-28,Rice,Azadpur Mandi,Delhi,Delhi,31.30,6497,C
2023-11-28,Rice,Vashi Market,Maharashtra,Mumbai,31.59,10215,A
2023-11-28,Rice,Yeshwanthpur,Karnataka,Bangalore,28.95,6784,A
2023-11-28,Rice,Ludhiana Mandi,Punjab,Ludhiana,31.90,8667,C
2023-11-28,Rice,Lucknow Mandi,Uttar Pradesh,Lucknow,29.28,7764,C
2023-11-28,Cotton,Azadpur Mandi,Delhi,Delhi,53.43,3396,A
2023-11-28,Cotton,Vashi Market,Maharashtra,Mumbai,56.02,6958,C
2023-11-28,Cotton,Yeshwanthpur,Karnataka,Bangalore,53.33,3228,B
2023-11-28,Cotton,Ludhiana Mandi,Punjab,Ludhiana,53.45,2958,C
2023-11-28,Cotton,Lucknow Mandi,Uttar Pradesh,Lucknow,54.53,4708,C
2023-11-28,Soybean,Azadpur Mandi,Delhi,Delhi,42.72,10316,A
2023-11-28,Soybean,Vashi Market,Maharashtra,Mumbai,44.76,10361,C
2023-11-28,Soybean,Yeshwanthpur,Karnataka,Bangalore,40.87,4599,A
2023-11-28,Soybean,Ludhiana Mandi,Punjab,Ludhiana,43.35,5456,A
2023-11-28,Soybean,Lucknow Mandi,Uttar Pradesh,Lucknow,43.05,10469,A
2023-11-29,Tomato,Azadpur Mandi,Delhi,Delhi,28.47,11928,B
2023-11-29,Tomato,Vashi Market,Maharashtra,Mumbai,26.74,6325,A
2023-11-29,Tomato,Yeshwanthpur,Karnataka,Bangalore,23.96,4947,C
2023-11-29,Tomato,Ludhiana Mandi,Punjab,Ludhiana,28.17,11872,C
2023-11-29,Tomato,Lucknow Mandi,Uttar Pradesh,Lucknow,24.63,8164,B
2023-11-29,Onion,Azadpur Mandi,Delhi,Delhi,30.91,10987,A
2023-11-29,Onion,Vashi Market,Maharashtra,Mumbai,34.91,7608,C
2023-11-29,Onion,Yeshwanthpur,Karnataka,Bangalore,32.61,5680,A
2023-11-29,Onion,Ludhiana Mandi,Punjab,Ludhiana,35.20,2606,C
2023-11-29,Onion,Lucknow Mandi,Uttar Pradesh,Lucknow,31.49,2402,C
2023-11-29,Potato,Azadpur Mandi,Delhi,Delhi,21.69,10823,C
2023-11-29,Potato,Vashi Market,Maharashtra,Mumbai,16.43,5193,C
2023-11-29,Potato,Yeshwanthpur,Karnataka,Bangalore,19.75,10475,B
2023-11-29,Potato,Ludhiana Mandi,Punjab,Ludhiana,16.65,4347,A
2023-11-29,Potato,Lucknow Mandi,Uttar Pradesh,Lucknow,17.96,2873,A
2023-11-29,Wheat,Azadpur Mandi,Delhi,Delhi,19.39,4559,B
2023-11-29,Wheat,Vashi Market,Maharashtra,Mumbai,23.78,5140,A
2023-11-29,Wheat,Yeshwanthpur,Karnataka,Bangalore,19.76,3940,A
2023-11-29,Wheat,Ludhiana Mandi,Punjab,Ludhiana,21.06,10039,B
2023-11-29,Wheat,Lucknow Mandi,Uttar Pradesh,Lucknow,19.36,2492,C
2023-11-29,Rice,Azadpur Mandi,Delhi,Delhi,27.86,3902,A
2023-11-29,Rice,Vashi Market,Maharashtra,Mumbai,30.37,5277,B
2023-11-29,Rice,Yeshwanthpur,Karnataka,Bangalore,30.87,8469,B
2023-11-29,Rice,Ludhiana Mandi,Punjab,Ludhiana,30.76,5837,C
2023-11-29,Rice,Lucknow Mandi,Uttar Pradesh,Lucknow,30.77,8760,A
2023-11-29,Cotton,Azadpur Mandi,Delhi,Delhi,55.68,2583,C
2023-11-29,Cotton,Vashi Market,Maharashtra,Mumbai,54.90,5094,B
2023-11-29,Cotton,Yeshwanthpur,Karnataka,Bangalore,58.18,9211,A
2023-11-29,Cotton,Ludhiana Mandi,Punjab,Ludhiana,58.21,5476,A
2023-11-29,Cotton,Lucknow Mandi,Uttar Pradesh,Lucknow,55.90,9704,B
2023-11-29,Soybean,Azadpur Mandi,Delhi,Delhi,44.79,2416,A
2023-11-29,Soybean,Vashi Market,Maharashtra,Mumbai,44.86,7813,B
2023-11-29,Soybean,Yeshwanthpur,Karnataka,Bangalore,45.89,9735,C
2023-11-29,Soybean,Ludhiana Mandi,Punjab,Ludhiana,45.87,9518,B
2023-11-29,Soybean,Lucknow Mandi,Uttar Pradesh,Lucknow,40.67,6685,C
2023-11-30,Tomato,Azadpur Mandi,Delhi,Delhi,23.86,8972,A
2023-11-30,Tomato,Vashi Market,Maharashtra,Mumbai,23.39,8733,A
2023-11-30,Tomato,Yeshwanthpur,Karnataka,Bangalore,28.59,5839,A
2023-11-30,Tomato,Ludhiana Mandi,Punjab,Ludhiana,27.87,3114,A
2023-11-30,Tomato,Lucknow Mandi,Uttar Pradesh,Lucknow,28.16,10852,C
2023-11-30,Onion,Azadpur Mandi,Delhi,Delhi,33.56,10815,B
2023-11-30,Onion,Vashi Market,Maharashtra,Mumbai,30.39,10510,B
2023-11-30,Onion,Yeshwanthpur,Karnataka,Bangalore,30.72,11623,C
2023-11-30,Onion,Ludhiana Mandi,Punjab,Ludhiana,35.29,10182,C
2023-11-30,Onion,Lucknow Mandi,Uttar Pradesh,Lucknow,33.92,10771,A
2023-11-30,Potato,Azadpur Mandi,Delhi,Delhi,19.98,8437,A
2023-11-30,Potato,Vashi Market,Maharashtra,Mumbai,21.74,7060,C
2023-11-30,Potato,Yeshwanthpur,Karnataka,Bangalore,19.67,8664,C
2023-11-30,Potato,Ludhiana Mandi,Punjab,Ludhiana,19.51,10581,C
2023-11-30,Potato,Lucknow Mandi,Uttar Pradesh,Lucknow,18.24,7756,A
2023-11-30,Wheat,Azadpur Mandi,Delhi,Delhi,22.88,11526,A
2023-11-30,Wheat,Vashi Market,Maharashtra,Mumbai,22.98,11563,A
2023-11-30,Wheat,Yeshwanthpur,Karnataka,Bangalore,21.00,9371,A
2023-11-30,Wheat,Ludhiana Mandi,Punjab,Ludhiana,19.32,9666,A
2023-11-30,Wheat,Lucknow Mandi,Uttar Pradesh,Lucknow,22.00,3732,B
2023-11-30,Rice,Azadpur Mandi,Delhi,Delhi,30.52,10958,A
2023-11-30,Rice,Vashi Market,Maharashtra,Mumbai,27.67,9175,B
2023-11-30,Rice,Yeshwanthpur,Karnataka,Bangalore,32.22,10232,A
2023-11-30,Rice,Ludhiana Mandi,Punjab,Ludhiana,27.36,7667,A
2023-11-30,Rice,Lucknow Mandi,Uttar Pradesh,Lucknow,30.67,11048,B
2023-11-30,Cotton,Azadpur Mandi,Delhi,Delhi,54.99,11222,C
2023-11-30,Cotton,Vashi Market,Maharashtra,Mumbai,59.25,5086,A
2023-11-30,Cotton,Yeshwanthpur,Karnataka,Bangalore,57.80,11100,A
2023-11-30,Cotton,Ludhiana Mandi,Punjab,Ludhiana,53.46,2069,B
2023-11-30,Cotton,Lucknow Mandi,Uttar Pradesh,Lucknow,58.73,11389,B
2023-11-30,Soybean,Azadpur Mandi,Delhi,Delhi,44.27,9951,B
2023-11-30,Soybean,Vashi Market,Maharashtra,Mumbai,43.98,9456,A
2023-11-30,Soybean,Yeshwanthpur,Karnataka,Bangalore,42.96,5048,A
2023-11-30,Soybean,Ludhiana Mandi,Punjab,Ludhiana,42.54,4052,A
2023-11-30,Soybean,Lucknow Mandi,Uttar Pradesh,Lucknow,42.15,5679,C
2023-12-01,Tomato,Azadpur Mandi,Delhi,Delhi,25.18,8890,B
2023-12-01,Tomato,Vashi Market,Maharashtra,Mumbai,23.64,5244,C
2023-12-01,Tomato,Yeshwanthpur,Karnataka,Bangalore,27.79,2877,B
2023-12-01,Tomato,Ludhiana Mandi,Punjab,Ludhiana,28.00,8996,B
2023-12-01,Tomato,Lucknow Mandi,Uttar Pradesh,Lucknow,24.35,11117,B
2023-12-01,Onion,Azadpur Mandi,Delhi,Delhi,32.29,2838,B
2023-12-01,Onion,Vashi Market,Maharashtra,Mumbai,33.78,4173,B
2023-12-01,Onion,Yeshwanthpur,Karnataka,Bangalore,31.02,8981,C
2023-12-01,Onion,Ludhiana Mandi,Punjab,Ludhiana,34.49,7717,A
2023-12-01,Onion,Lucknow Mandi,Uttar Pradesh,Lucknow,35.60,11627,B
2023-12-01,Potato,Azadpur Mandi,Delhi,Delhi,17.74,9979,A
2023-12-01,Potato,Vashi Market,Maharashtra,Mumbai,21.38,8560,C
2023-12-01,Potato,Yeshwanthpur,Karnataka,Bangalore,21.85,2856,C
2023-12-01,Potato,Ludhiana Mandi,Punjab,Ludhiana,21.56,3424,A
2023-12-01,Potato,Lucknow Mandi,Uttar Pradesh,Lucknow,17.44,9592,A
2023-12-01,Wheat,Azadpur Mandi,Delhi,Delhi,22.24,7871,A
2023-12-01,Wheat,Vashi Market,Maharashtra,Mumbai,23.99,10458,C
2023-12-01,Wheat,Yeshwanthpur,Karnataka,Bangalore,23.31,11356,A
2023-12-01,Wheat,Ludhiana Mandi,Punjab,Ludhiana,22.51,3587,B
2023-12-01,Wheat,Lucknow Mandi,Uttar Pradesh,Lucknow,25.35,11373,B
2023-12-01,Rice,Azadpur Mandi,Delhi,Delhi,32.14,4627,A
2023-12-01,Rice,Vashi Market,Maharashtra,Mumbai,26.72,4028,C
2023-12-01,Rice,Yeshwanthpur,Karnataka,Bangalore,27.79,9506,B
2023-12-01,Rice,Ludhiana Mandi,Punjab,Ludhiana,28.60,3086,C
2023-12-01,Rice,Lucknow Mandi,Uttar Pradesh,Lucknow,31.16,7470,C
2023-12-01,Cotton,Azadpur Mandi,Delhi,Delhi,56.06,6558,C
2023-12-01,Cotton,Vashi Market,Maharashtra,Mumbai,54.02,2751,B
2023-12-01,Cotton,Yeshwanthpur,Karnataka,Bangalore,55.03,11045,B
2023-12-01,Cotton,Ludhiana Mandi,Punjab,Ludhiana,54.22,6196,B
2023-12-01,Cotton,Lucknow Mandi,Uttar Pradesh,Lucknow,56.82,4334,A
2023-12-01,Soybean,Azadpur Mandi,Delhi,Delhi,45.54,7808,C
2023-12-01,Soybean,Vashi Market,Maharashtra,Mumbai,43.76,11596,A
2023-12-01,Soybean,Yeshwanthpur,Karnataka,Bangalore,45.35,5990,B
2023-12-01,Soybean,Ludhiana Mandi,Punjab,Ludhiana,45.11,10814,C
2023-12-01,Soybean,Lucknow Mandi,Uttar Pradesh,Lucknow,41.05,8501,A
2023-12-02,Tomato,Azadpur Mandi,Delhi,Delhi,26.96,6250,C
2023-12-02,Tomato,Vashi Market,Maharashtra,Mumbai,27.56,8201,C
2023-12-02,Tomato,Yeshwanthpur,Karnataka,Bangalore,26.25,7585,B
2023-12-02,Tomato,Ludhiana Mandi,Punjab,Ludhiana,25.22,7638,B
2023-12-02,Tomato,Lucknow Mandi,Uttar Pradesh,Lucknow,24.08,6113,B
2023-12-02,Onion,Azadpur Mandi,Delhi,Delhi,30.86,4277,B
2023-12-02,Onion,Vashi Market,Maharashtra,Mumbai,33.54,9668,C
2023-12-02,Onion,Yeshwanthpur,Karnataka,Bangalore,32.73,2092,C
2023-12-02,Onion,Ludhiana Mandi,Punjab,Ludhiana,31.50,8135,B
2023-12-02,Onion,Lucknow Mandi,Uttar Pradesh,Lucknow,32.40,8701,B
2023-12-02,Potato,Azadpur Mandi,Delhi,Delhi,18.26,10886,A
2023-12-02,Potato,Vashi Market,Maharashtra,Mumbai,21.30,5739,B
2023-12-02,Potato,Yeshwanthpur,Karnataka,Bangalore,16.46,4438,B
2023-12-02,Potato,Ludhiana Mandi,Punjab,Ludhiana,17.02,3431,B
2023-12-02,Potato,Lucknow Mandi,Uttar Pradesh,Lucknow,16.45,9600,B
2023-12-02,Wheat,Azadpur Mandi,Delhi,Delhi,20.40,10599,C
2023-12-02,Wheat,Vashi Market,Maharashtra,Mumbai,24.25,9218,C
2023-12-02,Wheat,Yeshwanthpur,Karnataka,Bangalore,24.40,2026,C
2023-12-02,Wheat,Ludhiana Mandi,Punjab,Ludhiana,20.28,11538,B
2023-12-02,Wheat,Lucknow Mandi,Uttar Pradesh,Lucknow,21.01,3322,B
2023-12-02,Rice,Azadpur Mandi,Delhi,Delhi,32.20,2014,A
2023-12-02,Rice,Vashi Market,Maharashtra,Mumbai,31.54,9210,B
2023-12-02,Rice,Yeshwanthpur,Karnataka,Bangalore,31.86,2837,C
2023-12-02,Rice,Ludhiana Mandi,Punjab,Ludhiana,31.92,4590,B
2023-12-02,Rice,Lucknow Mandi,Uttar Pradesh,Lucknow,30.89,5855,A
2023-12-02,Cotton,Azadpur Mandi,Delhi,Delhi,56.27,9432,A
2023-12-02,Cotton,Vashi Market,Maharashtra,Mumbai,54.16,6451,A
2023-12-02,Cotton,Yeshwanthpur,Karnataka,Bangalore,57.72,6358,B
2023-12-02,Cotton,Ludhiana Mandi,Punjab,Ludhiana,59.00,3896,A
2023-12-02,Cotton,Lucknow Mandi,Uttar Pradesh,Lucknow,57.57,4593,C
2023-12-02,Soybean,Azadpur Mandi,Delhi,Delhi,45.80,11819,C
2023-12-02,Soybean,Vashi Market,Maharashtra,Mumbai,44.74,4459,A
2023-12-02,Soybean,Yeshwanthpur,Karnataka,Bangalore,45.87,7516,B
2023-12-02,Soybean,Ludhiana Mandi,Punjab,Ludhiana,40.57,4075,C
2023-12-02,Soybean,Lucknow Mandi,Uttar Pradesh,Lucknow,44.32,7779,A
2023-12-03,Tomato,Azadpur Mandi,Delhi,Delhi,26.74,4662,B
2023-12-03,Tomato,Vashi Market,Maharashtra,Mumbai,28.78,11798,A
2023-12-03,Tomato,Yeshwanthpur,Karnataka,Bangalore,26.40,11486,A
2023-12-03,Tomato,Ludhiana Mandi,Punjab,Ludhiana,27.68,6894,B
2023-12-03,Tomato,Lucknow Mandi,Uttar Pradesh,Lucknow,29.29,4177,A
2023-12-03,Onion,Azadpur Mandi,Delhi,Delhi,32.17,7548,B
2023-12-03,Onion,Vashi Market,Maharashtra,Mumbai,33.95,9215,B
2023-12-03,Onion,Yeshwanthpur,Karnataka,Bangalore,34.68,2750,C
2023-12-03,Onion,Ludhiana Mandi,Punjab,Ludhiana,35.65,11948,A
2023-12-03,Onion,Lucknow Mandi,Uttar Pradesh,Lucknow,35.07,4018,C
2023-12-03,Potato,Azadpur Mandi,Delhi,Delhi,17.96,7952,A
2023-12-03,Potato,Vashi Market,Maharashtra,Mumbai,19.34,2569,C
2023-12-03,Potato,Yeshwanthpur,Karnataka,Bangalore,20.10,2620,C
2023-12-03,Potato,Ludhiana Mandi,Punjab,Ludhiana,22.49,10568,A
2023-12-03,Potato,Lucknow Mandi,Uttar Pradesh,Lucknow,20.23,9041,C
2023-12-03,Wheat,Azadpur Mandi,Delhi,Delhi,23.89,7376,C
2023-12-03,Wheat,Vashi Market,Maharashtra,Mumbai,23.90,3448,A
2023-12-03,Wheat,Yeshwanthpur,Karnataka,Bangalore,21.28,9211,A
2023-12-03,Wheat,Ludhiana Mandi,Punjab,Ludhiana,22.89,10148,A
2023-12-03,Wheat,Lucknow Mandi,Uttar Pradesh,Lucknow,20.07,8128,C
2023-12-03,Rice,Azadpur Mandi,Delhi,Delhi,30.57,5951,B
2023-12-03,Rice,Vashi Market,Maharashtra,Mumbai,31.24,4772,A
2023-12-03,Rice,Yeshwanthpur,Karnataka,Bangalore,32.07,7813,B
2023-12-03,Rice,Ludhiana Mandi,Punjab,Ludhiana,27.14,2855,A
2023-12-03,Rice,Lucknow Mandi,Uttar Pradesh,Lucknow,30.46,6071,A
2023-12-03,Cotton,Azadpur Mandi,Delhi,Delhi,58.02,9149,B
2023-12-03,Cotton,Vashi Market,Maharashtra,Mumbai,59.02,9580,A
2023-12-03,Cotton,Yeshwanthpur,Karnataka,Bangalore,57.07,4058,B
2023-12-03,Cotton,Ludhiana Mandi,Punjab,Ludhiana,53.54,8624,A
2023-12-03,Cotton,Lucknow Mandi,Uttar Pradesh,Lucknow,57.64,9854,A
2023-12-03,Soybean,Azadpur Mandi,Delhi,Delhi,41.66,11734,C
2023-12-03,Soybean,Vashi Market,Maharashtra,Mumbai,44.34,4710,B
2023-12-03,Soybean,Yeshwanthpur,Karnataka,Bangalore,43.46,9532,A
2023-12-03,Soybean,Ludhiana Mandi,Punjab,Ludhiana,46.08,5192,A
2023-12-03,Soybean,Lucknow Mandi,Uttar Pradesh,Lucknow,41.77,5756,C
2023-12-04,Tomato,Azadpur Mandi,Delhi,Delhi,27.63,4304,C
2023-12-04,Tomato,Vashi Market,Maharashtra,Mumbai,26.61,3058,C
2023-12-04,Tomato,Yeshwanthpur,Karnataka,Bangalore,25.05,7429,B
2023-12-04,Tomato,Ludhiana Mandi,Punjab,Ludhiana,26.72,3950,C
2023-12-04,Tomato,Lucknow Mandi,Uttar Pradesh,Lucknow,26.21,4417,A
2023-12-04,Onion,Azadpur Mandi,Delhi,Delhi,34.82,7171,C
2023-12-04,Onion,Vashi Market,Maharashtra,Mumbai,32.59,4230,A
2023-12-04,Onion,Yeshwanthpur,Karnataka,Bangalore,31.97,6401,B
2023-12-04,Onion,Ludhiana Mandi,Punjab,Ludhiana,32.49,3032,B
2023-12-04,Onion,Lucknow Mandi,Uttar Pradesh,Lucknow,30.83,6171,B
2023-12-04,Potato,Azadpur Mandi,Delhi,Delhi,17.84,2719,B
2023-12-04,Potato,Vashi Market,Maharashtra,Mumbai,17.95,8941,B
2023-12-04,Potato,Yeshwanthpur,Karnataka,Bangalore,18.28,8764,B
2023-12-04,Potato,Ludhiana Mandi,Punjab,Ludhiana,18.12,6830,B
2023-12-04,Potato,Lucknow Mandi,Uttar Pradesh,Lucknow,20.99,9210,C
2023-12-04,Wheat,Azadpur Mandi,Delhi,Delhi,24.44,8377,B
2023-12-04,Wheat,Vashi Market,Maharashtra,Mumbai,22.79,5391,A
2023-12-04,Wheat,Yeshwanthpur,Karnataka,Bangalore,22.60,7198,C
2023-12-04,Wheat,Ludhiana Mandi,Punjab,Ludhiana,20.16,3191,B
2023-12-04,Wheat,Lucknow Mandi,Uttar Pradesh,Lucknow,19.89,10205,A
2023-12-04,Rice,Azadpur Mandi,Delhi,Delhi,29.07,10656,C
2023-12-04,Rice,Vashi Market,Maharashtra,Mumbai,28.21,2892,B
2023-12-04,Rice,Yeshwanthpur,Karnataka,Bangalore,32.54,7103,C
2023-12-04,Rice,Ludhiana Mandi,Punjab,Ludhiana,32.23,4303,B
2023-12-04,Rice,Lucknow Mandi,Uttar Pradesh,Lucknow,26.62,4327,B
2023-12-04,Cotton,Azadpur Mandi,Delhi,Delhi,59.10,7810,A
2023-12-04,Cotton,Vashi Market,Maharashtra,Mumbai,58.06,2426,A
2023-12-04,Cotton,Yeshwanthpur,Karnataka,Bangalore,58.86,7171,B
2023-12-04,Cotton,Ludhiana Mandi,Punjab,Ludhiana,57.22,3557,A
2023-12-04,Cotton,Lucknow Mandi,Uttar Pradesh,Lucknow,55.16,8820,C
2023-12-04,Soybean,Azadpur Mandi,Delhi,Delhi,41.04,5919,C
2023-12-04,Soybean,Vashi Market,Maharashtra,Mumbai,43.15,2172,A
2023-12-04,Soybean,Yeshwanthpur,Karnataka,Bangalore,42.59,5902,C
2023-12-04,Soybean,Ludhiana Mandi,Punjab,Ludhiana,46.03,4681,B
2023-12-04,Soybean,Lucknow Mandi,Uttar Pradesh,Lucknow,44.34,5976,A
2023-12-05,Tomato,Azadpur Mandi,Delhi,Delhi,27.34,11844,B
2023-12-05,Tomato,Vashi Market,Maharashtra,Mumbai,23.86,4149,A
2023-12-05,Tomato,Yeshwanthpur,Karnataka,Bangalore,25.69,4852,B
2023-12-05,Tomato,Ludhiana Mandi,Punjab,Ludhiana,27.12,6173,B
2023-12-05,Tomato,Lucknow Mandi,Uttar Pradesh,Lucknow,29.31,9092,C
2023-12-05,Onion,Azadpur Mandi,Delhi,Delhi,36.63,10093,A
2023-12-05,Onion,Vashi Market,Maharashtra,Mumbai,32.85,5128,A
2023-12-05,Onion,Yeshwanthpur,Karnataka,Bangalore,31.66,2178,B
2023-12-05,Onion,Ludhiana Mandi,Punjab,Ludhiana,31.29,9320,B
2023-12-05,Onion,Lucknow Mandi,Uttar Pradesh,Lucknow,31.78,11738,C
2023-12-05,Potato,Azadpur Mandi,Delhi,Delhi,19.73,8418,B
2023-12-05,Potato,Vashi Market,Maharashtra,Mumbai,21.04,2730,B
2023-12-05,Potato,Yeshwanthpur,Karnataka,Bangalore,21.85,3014,C
